task_id,study,status,original_objective_mean,original_objective_best,optimum_hit_rate,encoded_energy_mean,auxiliary_inconsistency_rate,statevector_norm
fbd923dcfaf01a3cc8e428b5d92ac1e28565c4f44f6802708a3f90913b404b07,original_e4,PASS,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
d3fc707115e07aa58079d7f2b284393469e343ddf8be00b3e25fd8ca6981ae48,original_e4,PASS,2.220446049250313e-16,0.0,3.469446951953614e-18,3.552713678800501e-15,2.220446049250313e-16,0.0
f685df1b763173bb1c3f02947eb14f1f6dda8f3c7e1e2cb5ba17f7f6204b8e47,original_e4,PASS,7.771561172376096e-16,0.0,2.7755575615628914e-17,5.684341886080802e-14,1.2212453270876722e-15,1.5543122344752192e-15
961fd987ba0dd9653d72e314157fa6df12ab2a6bc884aeeb91b75feddb5545e9,original_e4,PASS,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
d5b3616097b465e336d919db8e284b634a794887bd3e8cf63bc41e4a981bd8b9,original_e4,PASS,2.220446049250313e-16,0.0,3.469446951953614e-18,3.552713678800501e-15,2.220446049250313e-16,0.0
56506726fab1ebe5977aa24231ef9fb399dce6db380671f8f0c42a2233840dc4,original_e4,PASS,7.771561172376096e-16,0.0,2.7755575615628914e-17,5.684341886080802e-14,1.2212453270876722e-15,1.5543122344752192e-15
a63be00d40c0c7550b269ad4f1b0213e0300f7dd1c5878abe0edf152f2c9b27e,original_e4,PASS,5.551115123125783e-17,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
f18c8218ba3cd10695f436914633fe0dc24cd84b8c1d5fac1848dc23556b5c7d,original_e4,PASS,2.220446049250313e-16,0.0,6.938893903907228e-18,0.0,2.220446049250313e-16,0.0
f79108bdc855d05f5ee786f504de1c1a824f781faec0ad2ddf9d888c23735c37,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
88fd7e1c5a0b229285367ae892306215f150ba2849c2cd76ca4130a1824fe7a7,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
f4ddc6ec8029e89c2662d95e97787cc11f6cb78e3724af6713bd6f08e6abea0d,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
b2a40dd9ac470ecfce9d4c7f81b7bef4b3e1d68800c37db30321f823ae43f2bc,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
9dcad0b60946466f07aff71210eb74ceca4b4e3ebfe2712cc06b0b8fd2600a2f,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
eb331f95cc60387d3de022e91b495b2bf7d7d3c7422d2f46e122e75a421a6b23,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
b9a457c6788db90aa22ab8a1ee68f0dee751bd1787beca632249c1157320fded,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
5d49888e8b60514b6932c229d38e58ba8f930b00a8426c8f88a847ea846ab1e9,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
ba35147d3196c03b0a4fe152c4944f9b5a07c036c5793e4615251e6a9970391b,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
49026ebca2c67dd21238eebc37f679372a92baa1fc18d1a362f517fdb724e82a,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
4658649daa0122124ef3b58291684398e98b3c436244c215eb784f4c4f351558,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
66aa9c0dbdc9ebd3f7754246d14e75c4b6dfe1935ecd172bf63769ea5776a317,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
52aaebdc9e225981786df0185b814445db0c08b54b23873251d1a31488614a07,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
fd7f2b31ca9c7bc2ae140216343bfd78f5e2a2d56e7d690e9711a75aece15f74,original_e4,PASS,2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
aadd8c1e98de5131845a2e8d886e3d792827688cf182b004477c4eba370bdbb4,original_e4,PASS,7.216449660063518e-16,0.0,6.938893903907228e-18,9.237055564881302e-14,1.7763568394002505e-15,1.7763568394002505e-15
7e482d23f37e098083dcc9d61b9a5d857b128a33e5360c72ab82d2099507838f,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0
5134261ecf37d71cab239d54a49ae1d4cf59711cd0386e6c2b9c0b9c0ee4c620,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
cfe10a53aeeceb8348a4a05ce049962356ae31bf7935db208989d0f9fbd4168d,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
2f567f9dc0c0a6624d275052dc74ec5c9a3ea00606210c3449c7d1eed8d8d616,original_e4,PASS,0.0,0.0,3.469446951953614e-18,3.552713678800501e-15,0.0,0.0
e2452f9a98712f2a48f75220042b175dc3f2c4dc2b575b65196019ae180ff2ca,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
4af827a426ad1a209e695ae9e65dab2ef2a4062b63846e1922d51fa89473de6a,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
3c4f45efcafa1a9386192af0eafcbbcfdee565e64fefdbbdab6789f6a4f05c31,original_e4,PASS,0.0,0.0,3.469446951953614e-18,3.552713678800501e-15,0.0,0.0
7ccc9ce186d2b4b02793064f8c9624430d0982f8e38b7e07ebf6a5568eb1a183,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
68cc4279bf3d67b6565c839dd4eb2b414b56772f5dbdc1ed4d34de84092b3584,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
77995318908e4b362457c4b7b541134b8e3bd9b3f599eb2bc7be272f95f8f0d4,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0
f698bc3dbc1cfeddcb6c29e4a8cabeb0c58881002d4c492f94bb895ec9ea2a13,original_e4,PASS,1.6653345369377348e-16,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
aceae0ffb716dba44d495655c97274517923d0c92e085b63347390bc08b5c88d,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
cd8df445955cfd86bf3bb3abf547dbd6010b57735760856573253b2101defda1,original_e4,PASS,2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
7e16837d7773937fd53a73022d2b53e3cce8a5a560247370799b7760aac07604,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
6884ddb1b91fd25d0b423373d8d2437040b202db96d27e098406965aa4ea3454,original_e4,PASS,5.273559366969494e-16,0.0,4.163336342344337e-17,4.263256414560601e-14,1.3322676295501878e-15,1.7763568394002505e-15
152110ff2118d742ad83cebfdaee0dcdead9e942760c823d2fcc578d5229a634,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,0.0,0.0,1.1102230246251565e-16
14f025c318232ec37b456a5106556a98c83cfd1980191d0a524d60a8986f4f1c,original_e4,PASS,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0
ac80ad993ce52c5b355ad2b04fd60b9e94efd5dbea4ed3a353c5448b79e38536,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,0.0,0.0,0.0
f5014a45912639ccb9d0a6b06d55c9ca0a4fbac1736b15ca6ee03831378216de,original_e4,PASS,4.440892098500626e-16,0.0,1.3877787807814457e-17,7.105427357601002e-15,4.440892098500626e-16,4.440892098500626e-16
f2d3a935aee6e9023bdf91e21e8c0d3018ccc6d4ae3ff18065e59480f9ba75c0,original_e4,PASS,2.220446049250313e-16,0.0,6.938893903907228e-18,0.0,0.0,0.0
2cea3744582f69e7ea7bbfc2063d865db8f5755a7bd6c73b53e17923659ebbd1,original_e4,PASS,1.6653345369377348e-16,0.0,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16
d47d7b928ea5461a5d8b0675943d68fe8548307d8b2dd6f4a9a9d947e5342406,original_e4,PASS,2.220446049250313e-16,0.0,3.469446951953614e-18,1.7763568394002505e-15,0.0,0.0
810c297ad81c05dcbd314db665c784b1df7e4b1d785ca58eed5da83890c954a9,original_e4,PASS,2.220446049250313e-16,0.0,3.469446951953614e-18,0.0,0.0,0.0
0a4fad8f724343119c7c29dce3d3a6a38a87e2a0a7a5c025da48b0bda318572d,original_e4,PASS,1.1102230246251565e-16,0.0,1.734723475976807e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16
882691fd8a493f75a40ca6b6c1d52658f306d756796d8631ea18708e7454ac18,original_e4,PASS,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0
c7376f345881984cbe863e95840af03ffb5288792848821359998b6a19fbfaf9,original_e4,PASS,1.887379141862766e-15,0.0,1.734723475976807e-17,2.1316282072803006e-14,1.2212453270876722e-15,1.7763568394002505e-15
85e11558b878bf7c6ead3da91e42e45efa5ccdb6f68e53c717b3b233546029cf,original_e4,PASS,0.0,0.0,3.469446951953614e-18,0.0,1.1102230246251565e-16,0.0
ca146f08f8756d939bda2c7786d5b8e494da209ad10aa38ba5ebf41d980e249b,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
005fa09e8a42cd598a265369f4acb116806b16561a2dbcae282870ec30f4eb77,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
ac8070fca483410760eaba174eef7a55f3719d09506c00650f6f727c41346d09,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
87eea30ce3e82cec0389e43009eb75289e375f516a931bab80b3576fa8185541,original_e4,PASS,0.0,0.0,3.469446951953614e-18,0.0,1.1102230246251565e-16,0.0
5f5d1b84743cc2e5a83051fb2f4ee4abe758bbfb7af6854a7a35e56e30b11756,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,1.7763568394002505e-15,0.0,0.0
b08aceae6091fba5dfdccc0f4300c59d1acf2ed63f6b3682e815d6e8cfa0ca2d,original_e4,PASS,1.887379141862766e-15,0.0,8.326672684688674e-17,5.684341886080802e-14,1.6653345369377348e-15,1.7763568394002505e-15
99c18dd7a46fcac7aa17cacef59d12def5318e69be429d9a488d8b34bb5aff64,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0
a1ad58cd107c95e43be44bd727c0659886d9862323aadf71438de8729a417797,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
1bd8b947ee18ea921f96fddf91599c684ecdc3bcb28e5e007f9385ee02d2445f,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
5065023a3a05446678a4cf0c5e230fcc796750f243cfc22b92835001067c8caf,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
faace3c66df16dbad20165e0f557f886d9166e89573f954236c9b2e4eca65957,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,7.105427357601002e-15,2.220446049250313e-16,0.0
20e81d5aa8f0493b0e81942e92ef6f906ec183928d897224fbf0b93adb1e8ff1,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,7.105427357601002e-15,2.220446049250313e-16,0.0
677cd186cbccf4bf30ad266a8107011480f2298352d50fa0697993906e162a3b,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,7.105427357601002e-15,2.220446049250313e-16,0.0
01682ccca7ba19ec1a998cbeb1e34cc9d1ea1afecb6a671d19684be704ab8d14,original_e4,PASS,2.216109240560371e-16,0.0,0.0,0.0,0.0,0.0
777c8d2ded4dcb38295806c561593bb9f3ac68e78b5519c8abdeaa8f858343f9,original_e4,PASS,2.216109240560371e-16,0.0,0.0,0.0,0.0,0.0
571da850b19ec212779cd6f9e1751908a698f86a36d614a3e7fb8c28507659a1,original_e4,PASS,2.216109240560371e-16,0.0,0.0,0.0,0.0,0.0
f6c1e6f350a72436cc31546e2301bf6ab8a3b198dda5adc46d0f9003c4266233,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
e2a0713a1f3e3f0b6619a04a6ab66bfb14438acde88b4efdb1a44e8ad92c3ccc,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
6c374f6514b7398d4da13473d221182aed6abc67b1aae648b0b64cd568de9bca,original_e4,PASS,7.936359902593892e-17,0.0,0.0,3.552713678800501e-15,0.0,0.0
39b3f13021f12a78cac4ba263a2b6ad2d338756485021120d73349b38ae444b4,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
196577ae3fb9459947e38bb5b781bb154a6d48dacf0d57e245b4b19c3f4d48ca,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
33f64ee5a27d2b3236ad7ff0740daec4104d7b1d63d7335ac88a855340a3213a,original_e4,PASS,2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,2.220446049250313e-16,0.0
8409774b487322ef20b37ae5b80b97769e38e684a44f0f569df0b7d7a22e7302,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,7.105427357601002e-15,0.0,0.0
638a4d15a1d0cd131f109821f8dd1d0dc10ea98e2575b0744c361ca6cd764d3a,original_e4,PASS,2.6645352591003757e-15,0.0,6.245004513516506e-17,4.618527782440651e-14,2.1094237467877974e-15,2.4424906541753444e-15
c5f3be6dcea270e7539a8c0abb44856faca54185d3188fb6706b4fd2b56396ef,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16
ab694535f0f2a11d8b640b78d589de45d91450ac220e1467bcceff43d6d1c975,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
7246ff3507e0cafede00dfbe3a5c55f457bdd8977f10d41cca415e0f9337dea5,original_e4,PASS,2.220446049250313e-16,0.0,6.938893903907228e-18,0.0,0.0,0.0
5725acd51a781cc37b9cfc3b98f7b9f9565196655511b04784cf8460d20c98db,original_e4,PASS,4.440892098500626e-16,0.0,3.469446951953614e-18,0.0,0.0,0.0
262077d73ab5862cb3209dc0cdadb6f4e69990758b76cc7a393d0bd351b247f3,original_e4,PASS,1.1102230246251565e-16,0.0,6.938893903907228e-18,1.7763568394002505e-15,1.1102230246251565e-16,0.0
a20bd699c9082801cca8888de35024b3c0d8648fc23426ddf940fef7eb3ca19b,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,2.220446049250313e-16
508fe8705bb67f106e8e89f20732d9f03fde188b9f306cabe3f59ffa46932ac8,original_e4,PASS,4.440892098500626e-16,0.0,1.734723475976807e-18,0.0,2.220446049250313e-16,0.0
af3a248d15f5a3cd3359f91fb4d58db76b33df797740b207044dfbd9dfb13f3c,original_e4,PASS,2.220446049250313e-16,0.0,1.734723475976807e-18,3.552713678800501e-15,0.0,0.0
c8f448d1c8d87772b588386f77cb6ec4f89f2accd393927bb95fabacdf2595be,original_e4,PASS,0.0,0.0,6.938893903907228e-18,0.0,1.1102230246251565e-16,0.0
7de56632261d8006e92a7863d9be2a16da7d6bb5bbe986a3d54167180551370c,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
811453a63e7acd93f124ec6dfe1209649eb5487feb1294c5a8d8c97369698712,original_e4,PASS,2.220446049250313e-16,0.0,6.938893903907228e-18,0.0,2.220446049250313e-16,0.0
833f97cf939622b433414f2e7512b1f02e918947e118be93644d2c71b0113562,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
66af29d4b7b3a73c0cd7be5e7b348958158045cb20400513139e2098f20618c0,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,0.0,0.0,1.1102230246251565e-16
1e3e998b6e51574bcf9f49bce4c06463db64f1b8c1256ed0de75c8c98dda507e,original_e4,PASS,1.1102230246251565e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,0.0,2.220446049250313e-16
2fde71aed5676849ad093c4d0146150b05be1ebae2bed1f2f187c93be61a94c6,original_e4,PASS,0.0,0.0,0.0,1.7763568394002505e-15,1.1102230246251565e-16,0.0
3d8e6e4ae2262585ba419ebd269093d4c81d9dcc1c5ad440546201b244c6cddf,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,1.7763568394002505e-15,0.0,2.220446049250313e-16
9e324324556b19933cbc9d36224785da8859ce8703e1028b477ebbd9435872eb,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,1.7763568394002505e-15,1.1102230246251565e-16,0.0
3e5dc06e0ffb90067619fb5be070145e80eefe59278d2a79b9273776bba23f77,original_e4,PASS,8.881784197001252e-16,0.0,0.0,1.7763568394002505e-15,0.0,0.0
7cd46cff4f7f60076602898788a49fad2f8d5d65f8241ab4aab8bf140f6469e1,original_e4,PASS,8.881784197001252e-16,0.0,0.0,1.7763568394002505e-15,1.1102230246251565e-16,0.0
0725c77eefff442eb8dbff9f6d7dc7f45603cc284c362986980646770cfbf52b,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16
39f7e58bee1d39606ffac08151b6508a0d2f0a960de7fa68c33b409ff15d3b92,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
f4e982ec2360696db6139dc148963275d75b3d5c95969ccf7b6255700db20699,original_e4,PASS,2.220446049250313e-16,0.0,1.734723475976807e-18,1.7763568394002505e-15,1.1102230246251565e-16,0.0
e74ad2c75aa6f41ab287d1a83d4d483f5e82edd547d18a1dc35007f4a656b607,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0
7426d13d669c3fb3e8569d5a26cbf29e86ddf400416802c6620f86eada972efe,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
b8c5ec555b42f47dfc90b90358c9a1de248ec216adb50c4c97d55903384c1cdc,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
de68fd41a27b201d3ed801ebad762b85cdfdb52de31c59f766fce4207b6bad86,original_e4,PASS,2.220446049250313e-16,0.0,1.3877787807814457e-17,0.0,0.0,0.0
7ae06953c62e4e08264766215ce04d1fd7f45ee1e26b985ba95234e4919bf60c,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,7.105427357601002e-15,0.0,0.0
8f74eb1ada7fe29ba0540879f332d1076f8fde850d5acfec9db97b6a8250fe38,original_e4,PASS,4.440892098500626e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,1.1102230246251565e-16,0.0
3ca59f87bbe20af35dd25d7ce693b92e8f342f68479a38fc7962e682e538719c,original_e4,PASS,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0
4e89f0c6591797fdedcdebe0b92e8af1716233cc3040ce2da8aa3c42c1d61028,original_e4,PASS,8.881784197001252e-16,0.0,2.42861286636753e-17,2.842170943040401e-14,1.3322676295501878e-15,1.2212453270876722e-15
8310931224ecbd7ffe64c1d25732e9eb8be1a2f1cef7638e626dca6409d953a7,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
026a02a5d0c009c8647c83142e97800bea9e30ab97c66ff0db96f2313db8baaa,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
5b8a14026fa069431c79a5a2c3a84b11e53a916be5d356723942a5a85d9f5d66,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
d05a5ad3321c90a94939e66867a1685b9c5ccfe327817a4e6b2931048b080c99,original_e4,PASS,3.8163916471489756e-17,0.0,0.0,0.0,0.0,0.0
b88f16b09d79c56e5393b6e91cfba4cf297ff8ffe2d49cfb3d5c51b015149a37,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,3.552713678800501e-15,3.3306690738754696e-16,0.0
ac0e687ff80e24b267fe5efb4ca0b5c163881e32effc4e45dae8b57b9d83c717,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,3.552713678800501e-15,3.3306690738754696e-16,0.0
72463d926d6152b3711de758e94e1daec74b344f5ddf87f63f0250aff9019b34,original_e4,PASS,1.5135462327897642e-16,0.0,0.0,3.552713678800501e-15,3.3306690738754696e-16,0.0
a2176353ea736cf0a2ff11cf27b6f325ad30db26e0f3b06f44adf55b05b75187,original_e4,PASS,1.5785983631388945e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
21cb979731e73891614f18639414dd36ff3f3c8083fee44d99dbfc4a1db99f19,original_e4,PASS,1.5785983631388945e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
7087a74be75a2182cb56298b426081880d57bf6eaefc2b1c128c5691c977e945,original_e4,PASS,1.5785983631388945e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
be88d3f3b78f83ef975037c54194c7285cc814e93ccfcebbde56d3c5ff247638,original_e4,PASS,7.936359902593892e-17,0.0,0.0,1.7763568394002505e-15,0.0,0.0
d4902f90a4373fbc3891464d0f46189ad987ad84233d49c3548e52a74be64e0c,original_e4,PASS,7.936359902593892e-17,0.0,0.0,1.7763568394002505e-15,0.0,0.0
4816e5c334b3f116a9a131e5532dd1e2401a65bb0f5d2931bf23ceeb89e1cea8,original_e4,PASS,7.936359902593892e-17,0.0,0.0,1.7763568394002505e-15,0.0,0.0
4599199481c9d7124530dd469ad2b462af0a36424a5b8206cf648f69030d3177,original_e4,PASS,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0
e042bd9bcfcd17bedeab425c99b9b2a364664b008bec08812878cd343131c22d,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
ddbda71155888aa596f2e8176e7466b996cbbc1f06e0397fa3dcc4fff2fa95d2,original_e4,PASS,5.551115123125783e-17,0.0,3.469446951953614e-18,3.552713678800501e-15,0.0,0.0
40dbfbacdbf9928feb274e596572313bb142427fd1423266adbb82cf5ed50522,original_e4,PASS,1.1102230246251565e-16,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
70d3ee6d0ba6fa28d41210e6788f9c0e12d91da581ebc439f5b0c8950b9eb183,original_e4,PASS,5.551115123125783e-17,0.0,1.734723475976807e-18,3.552713678800501e-15,2.220446049250313e-16,0.0
8912ab1dae5edb0c34d6882a88273da2023a6324b5c5bd305c2ca878e25d7f82,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16
266cdde5f12841050b92d1aad8d8ac03511637e8df2131c9bf030a5a7cb7680a,original_e4,PASS,0.0,0.0,0.0,5.329070518200751e-15,1.1102230246251565e-16,2.220446049250313e-16
32ae3300ff4261dfa7c877cebe23a81362ee8cb938487fbaa3862ffc1fb75289,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0
627fd0a089afbf042afd0b30b5af9cecc72716a12f988a23bfa04202490c165b,original_e4,PASS,0.0,0.0,0.0,1.7763568394002505e-15,2.220446049250313e-16,0.0
57f67c528a2cde66ef223d2a5930f78a893a6f9740b25151f6e8aeb657b519d6,original_e4,PASS,1.1102230246251565e-16,0.0,0.0,0.0,2.220446049250313e-16,0.0
bce3d9c16a18987383ea58efaafe26fe6c10d631985266487c092304763b9e8d,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
fed20b149c9765b91f44bac709fca312fcd489d442fbec39f6eaba0be6f06783,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,1.7763568394002505e-15,0.0,2.220446049250313e-16
672034f93581ef157f656dce61622106aad4791d6a1f1f4aa6f0af8257354ca8,original_e4,PASS,4.440892098500626e-16,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
56bcb212c615a0fe07da18cf2b894d84f5ce6861914df57272289a5ff48f1e5c,original_e4,PASS,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0
9671c65eb3bf33243fce98e542b1c567fc941551f3fa1a02a580d5710bad4b2a,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,1.1102230246251565e-16,0.0
a13fb240bda3f2082442fe526387b7cc9383e7d02680e75a6d661159da9a66b9,original_e4,PASS,1.1102230246251565e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,0.0,2.220446049250313e-16
4309f96400e65995a84364fcde92f6c7fe9271c1d2db731f5068a87f320806b3,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,0.0,0.0,1.1102230246251565e-16
6892464e759268288c422a4abc626ec67f8745546cb5dd0df17b90a6e77e7295,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16
35f4be85bf5786edd6ec8684fbbe8dac0402919e470fa4896d0ae0948e68e182,original_e4,PASS,1.1102230246251565e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,0.0,2.220446049250313e-16
ef4b1aee48095245118a8077cc948cf5112c23bcadaafad923b011778fe6e2bb,original_e4,PASS,1.1102230246251565e-16,0.0,3.469446951953614e-18,0.0,0.0,1.1102230246251565e-16
3bade89cdce852f0e28c3ec614d75b70276fdc804a71aaef411229305b037f8b,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16
3931ab3193c5a0b4e5be5899089a2fac29aca4f1d870d307f491ef7f8c38396b,original_e4,PASS,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0
03d1cf124c50a90923bf283337ac09be30d2b25e3c82e800b2eb1b13c632c1e4,original_e4,PASS,5.551115123125783e-16,0.0,0.0,3.552713678800501e-15,0.0,0.0
715c3a630a47a7a059139d601dcb16f6fbd3e418aea664e394be5a7147dfd166,original_e4,PASS,4.440892098500626e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,0.0,2.220446049250313e-16
e9c77f541d03faa8f1de21f6ee835e69148fe4fb19202a3b712ba112ebe74c4a,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,1.1102230246251565e-16
b37a5900c6d493e169ae0909ea4cb3722328eb0d576c85bf04f08f60cd0d94ed,original_e4,PASS,4.440892098500626e-16,0.0,6.938893903907228e-18,3.552713678800501e-15,0.0,1.1102230246251565e-16
03dfeb873f6d3af5e212696a55c3031c4c53b6acba7b7b88bae63d231dfa3e6f,original_e4,PASS,2.220446049250313e-16,0.0,1.3877787807814457e-17,3.552713678800501e-15,0.0,0.0
20759cc1908b9c86b34ce7ff6a3f533d740b4a2aebf4c3d27ec7a4f5cc89453c,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16
dd674b4163df3967a0c517ab78abf760d29817b402a1813c32e4aab4c54152d0,original_e4,PASS,0.0,0.0,3.469446951953614e-18,3.552713678800501e-15,1.1102230246251565e-16,0.0
45fecb63ec2cbfcbfaa0b90d2c89e43603bcf464aa29714256480d2847b2dccd,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
8c0ed6e48b7db6134c3ed99ea6016a8d6ccbc6b42d5fc58081eb8e415d710f48,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,0.0,2.220446049250313e-16
acbeff98d4a9ac8579f474eed7c0e2c599ea841a068a77bf4c3b7586478f4f36,original_e4,PASS,0.0,0.0,3.469446951953614e-18,3.552713678800501e-15,1.1102230246251565e-16,0.0
22e5533332e91b79e5049d41ad6cb7aec575519110f12ce9dd3cb79d248285bd,original_e4,PASS,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0
